# x_m,y_m,w_tr_right_m,w_tr_left_m
-248.48472243129936,208.8002072413669,6.625937705789599,6.625937705789599
-248.71066923363364,208.13100993860297,6.625666528090242,6.625666528090242
-248.9365011440448,207.46177420459998,6.624898285967492,6.624898285967492
-249.16111616847712,206.7921297696543,6.625869258103551,6.625869258103551
-249.3865230660242,206.1227514035068,6.625838807976699,6.625838807976699
-249.6123748407722,205.45352236073307,6.625025682708846,6.625025682708846
-249.83797471932922,204.78420830346585,6.62430363322331,6.62430363322331
-250.0629626499345,204.11468773903167,6.624307466205501,6.624307466205501
-250.2864760728596,203.44467935232095,6.626637502785434,6.626637502785434
-250.5108545259156,202.77495126137643,6.626381862728917,6.626381862728917
-250.73670058302213,202.1057405957462,6.627599534586979,6.627599534586979
-250.9711754398843,201.4395724166263,6.637777380817089,6.637777380817089
-251.19369179980282,200.76920756355617,6.637584430492009,6.637584430492009
-251.4165317822139,200.09897588537072,6.639289575209417,6.639289575209417
-251.64224083918134,199.4297036380812,6.640432446814742,6.640432446814742
-251.86987349673478,198.76109020871337,6.643557148471462,6.643557148471462
-252.09343170803288,198.09108601623333,6.643078169132681,6.643078169132681
-252.31995850945805,197.4220909145039,6.640967951328588,6.640967951328588
-252.54574900464155,196.75284512491157,6.63875244858338,6.63875244858338
-252.7714661595985,196.0835710901709,6.639886711601442,6.639886711601442
-252.997670001686,195.41446454430707,6.6406348225312,6.6406348225312
-253.22271463348017,194.7449577127291,6.640485790224391,6.640485790224391
-253.4453891345691,194.0746886302053,6.63639273288875,6.63639273288875
-253.66757217730392,193.40425253913622,6.632245669927558,6.632245669927558
-253.89189826430024,192.73451579256164,6.631688135428438,6.631688135428438
-254.11785534802164,192.06528357586024,6.632540849379805,6.632540849379805
-254.33227196750747,191.3924439810389,6.6215807024301245,6.6215807024301245
-254.55068494725248,190.72082738607344,6.61698891217147,6.61698891217147
-254.77518715774949,190.0511297710114,6.617095829374842,6.617095829374842
-255.00057905753266,189.3817257787105,6.617465638711419,6.617465638711419
-255.21483503688813,188.70881063982597,6.605895797928231,6.605895797928231
-255.43725997142036,188.0384639688187,6.603483479001447,6.603483479001447
-255.66142703348467,187.36866393433007,6.603679845551896,6.603679845551896
-255.88581763524792,186.69894367439503,6.602648986767906,6.602648986767906
-256.11652855944726,186.03139337615482,6.608112432316976,6.608112432316976
-256.34213195404664,185.36208679099417,6.608177311351397,6.608177311351397
-256.56686793398245,184.69248223682357,6.607445064391678,6.607445064391678
-256.7915183560799,184.02284759164428,6.606739975846566,6.606739975846566
-257.0228500066743,183.35552081039987,6.6128668760244835,6.6128668760244835
-257.24797834951045,182.6860469854551,6.61242274891187,6.61242274891187
-257.47386524443226,182.01683012316704,6.61136417740659,6.61136417740659
-257.70063569292597,181.34791850650817,6.611545988917856,6.611545988917856
-257.93156411435325,180.68044950934905,6.617015558423881,6.617015558423881
-258.15686577357434,180.01103140782973,6.616141698319714,6.616141698319714
-258.38233781990357,179.34166545439916,6.6153177447577125,6.6153177447577125
-258.61290087876284,178.6740799346206,6.617363290297517,6.617363290297517
-258.8462360657726,178.00747980521896,6.6240536164868775,6.6240536164868775
-259.0714922219398,177.33803142101522,6.622656364871532,6.622656364871532
-259.41168111823663,176.3374652954557,6.62228737126683,6.62228737126683
-259.6419544281461,175.66975054451035,6.619287132878818,6.619287132878818
-259.8699363848631,175.00124554608814,6.620690649683198,6.620690649683198
-260.0969464472835,174.33240765316862,6.620960176612618,6.620960176612618
-260.32334285761937,173.6633630804131,6.620991149412281,6.620991149412281
-260.5504815128672,172.99457657311888,6.618307004609309,6.618307004609309
-260.77944694019783,172.32641016181051,6.617315331978102,6.617315331978102
-261.00767299120054,171.65797426001177,6.619210138785697,6.619210138785697
-261.23101369071355,170.98795099667905,6.61455412413938,6.61455412413938
-261.4536306991988,170.31769092234902,6.609022197555029,6.609022197555029
-261.67963358984406,169.64851237623193,6.6136724007980625,6.6136724007980625
-261.90655383700766,168.97965278060815,6.614649714797798,6.614649714797798
-262.1356120984288,168.31151117881518,6.614627666811763,6.614627666811763
-262.3628799812958,167.64275987059608,6.613793009395917,6.613793009395917
-262.59183705422015,166.97459664777287,6.614087056087586,6.614087056087586
-262.8198076726745,166.3060543130801,6.612536247541084,6.612536247541084
-263.06054956082573,165.64218680787656,6.625641551363623,6.625641551363623
-263.2913823972841,164.97469662699166,6.628321924545424,6.628321924545424
-263.52116073769196,164.30679344386766,6.627956468499868,6.627956468499868
-263.74720199292597,163.6376487070632,6.631955697567062,6.631955697567062
-263.97794835944046,162.97016767422065,6.641497538662264,6.641497538662264
-264.20761344086225,162.30223002274965,6.641353571947927,6.641353571947927
-264.43681155939464,161.6341411466725,6.642044439162527,6.642044439162527
-264.66543960899594,160.96584849796332,6.6418075216452515,6.6418075216452515
-264.8948101072739,160.2978697974767,6.649690911521372,6.649690911521372
-265.12484726390073,159.6300897434291,6.653453959343175,6.653453959343175
-265.35381300572544,158.96191404082742,6.652777316312779,6.652777316312779
-265.58366931910416,158.29404475883098,6.654364757554269,6.654364757554269
-265.80927661251116,157.62475966688018,6.649579704645138,6.649579704645138
-266.0375925444836,156.9563875846015,6.64600890862244,6.64600890862244
-266.26698513056897,156.2883601149304,6.6465012881592305,6.6465012881592305
-266.4952621522269,155.61995458135527,6.645875824079486,6.645875824079486
-266.726194006917,154.95246099336833,6.6470437034185545,6.6470437034185545
-266.9533626209311,154.28368165584249,6.648294910992919,6.648294910992919
-267.18003202327554,153.61473103289075,6.649493235242097,6.649493235242097
-267.4084997125095,152.94638950520877,6.6488984758496725,6.6488984758496725
-267.6374032459727,152.27819863650575,6.649657872363964,6.649657872363964
-267.8653660722928,151.60968447295804,6.649121236890743,6.649121236890743
-268.0926858561983,150.940952833778,6.649520357136077,6.649520357136077
-268.32527430821875,150.27406140401712,6.655385966017028,6.655385966017028
-268.5530216989346,149.6054751834625,6.654886243219858,6.654886243219858
-268.78039519625963,148.93676058194848,6.654378677290687,6.654378677290687
-269.0076268896237,148.26799890676202,6.653652871950913,6.653652871950913
-269.23857070184766,147.6005145074492,6.6561208937086285,6.6561208937086285
-269.46521514370284,146.93155328934262,6.655361048817123,6.655361048817123
-269.69203325066724,146.2626495051369,6.65520780927558,6.65520780927558
-269.9171564515061,145.5931834453971,6.653892428224731,6.653892428224731
-270.1389848155447,144.92263807509278,6.648290204636706,6.648290204636706
-270.36611387657905,144.25383909416652,6.647661314781682,6.647661314781682
-270.5922586763701,143.58469738698875,6.648600044529292,6.648600044529292
-270.81350888060194,142.91397935092263,6.644559464444468,6.644559464444468
-271.0328005763944,142.24263005122384,6.638178615506003,6.638178615506003
-271.25801263462176,141.57317178396454,6.640635860957281,6.640635860957281
-271.48200790044007,140.90332344786867,6.641416804330233,6.641416804330233
-271.7071448612751,140.23385248074726,6.642079944731545,6.642079944731545
-271.9317902733097,139.56421783089678,6.642777207667528,6.642777207667528
-272.15629627670785,138.8945367898911,6.643582434949217,6.643582434949217
-272.3802020626529,138.22465215206108,6.644048833456555,6.644048833456555
-272.60729382151953,137.5558548634658,6.64798107197807,6.64798107197807
-272.83186861419705,136.8861991692611,6.649257339085618,6.649257339085618
-273.05581859320887,136.21633093335987,6.6499590847024175,6.6499590847024175
-273.2794162957642,135.54634676969803,6.651403810569516,6.651403810569516
-273.5027296842958,134.87626767372578,6.652820154232291,6.652820154232291
-273.7265524853491,134.2063574100573,6.653672501768044,6.653672501768044
-273.95003401361794,133.5363337292695,6.654676882237372,6.654676882237372
-274.1732482990671,132.86622108680078,6.655900434987004,6.655900434987004
-274.3938271814709,132.19524782241996,6.652088754666443,6.652088754666443
-274.618502410462,131.52562151152932,6.652163724900622,6.652163724900622
-274.8419029703949,130.85557127008803,6.653451627801712,6.653451627801712
-275.06484795263884,130.18536911541335,6.654530713894412,6.654530713894412
-275.2870717035055,129.5149271150886,6.654382572055455,6.654382572055455
-275.5106068229299,128.84492164099828,6.6559514618720526,6.6559514618720526
-275.73368330272774,128.17476478922504,6.658043846373988,6.658043846373988
-275.955787731035,127.50428445561028,6.659134598256438,6.659134598256438
-276.17765251456956,126.8337233342645,6.6599215730420545,6.6599215730420545
-276.39859129921535,126.1628672687306,6.663901064327979,6.663901064327979
-276.62000241486174,125.49216011575157,6.666274328708671,6.666274328708671
-276.84417558843234,124.82237359939522,6.66951310450774,6.66951310450774
-277.1767812307186,123.81925883168057,6.67137781271066,6.67137781271066
-277.39919765709783,123.14888129552122,6.672638697691693,6.672638697691693
-277.62201180960517,122.47863498440618,6.673423279137055,6.673423279137055
-277.8466731215731,121.80900943169767,6.675653695215166,6.675653695215166
-278.06989609812575,121.13889903293537,6.676333200110925,6.676333200110925
-278.29403074915876,120.46909315992855,6.676179545822995,6.676179545822995
-278.5182691173711,119.79932170734851,6.675910064306092,6.675910064306092
-278.74326795934894,119.12980780177864,6.677751044599531,6.677751044599531
-278.9672769147222,118.45996040662097,6.678258863929743,6.678258863929743
-279.190665620785,117.78990406718222,6.678127794114112,6.678127794114112
-279.41627234206317,117.12059447014016,6.679641783219096,6.679641783219096
-279.64099713126143,116.45098820724303,6.680720627166864,6.680720627166864
-279.8645571693474,115.78099002582756,6.680762264608075,6.680762264608075
-280.08768907719264,115.11084675601364,6.6803825622204585,6.6803825622204585
-280.3137555435543,114.44169876981499,6.683180546934617,6.683180546934617
-280.5392526189328,113.77235373839656,6.682847563510963,6.682847563510963
-280.7629850760404,113.10241318508946,6.68211054190606,6.68211054190606
-280.9860244108063,112.43224036726741,6.681806770339038,6.681806770339038
-281.2126900968573,111.76329246349576,6.684544585517383,6.684544585517383
-281.4359098817414,111.09318102993785,6.6843310003819365,6.6843310003819365
-281.65850816454025,110.4228629242925,6.684676925794981,6.684676925794981
-281.88193379291147,109.75281985560258,6.68434610283048,6.68434610283048
-282.10569761374904,109.08288987803374,6.684544455444429,6.684544455444429
-282.3285785243953,108.41266550976653,6.683953630913036,6.683953630913036
-282.55089526399627,107.74225333739872,6.683638163846791,6.683638163846791
-282.77377080885145,107.07202836915067,6.684175457828235,6.684175457828235
-282.9974239133563,106.40206363460925,6.685419855684444,6.685419855684444
-283.21918090581175,105.73146628254517,6.684752319266033,6.684752319266033
-283.4403470505747,105.06067175279331,6.683921499740099,6.683921499740099
-283.66336645813817,104.39050656856128,6.687120011138155,6.687120011138155
-283.88660826613136,103.72041150782294,6.6886103094180465,6.6886103094180465
-284.1076238291399,103.04956825855442,6.687306899115195,6.687306899115195
-284.32817734272635,102.3785734193539,6.686189837743904,6.686189837743904
-284.5526274390761,101.70887656990831,6.687725697124172,6.687725697124172
-284.77483070457026,101.03843126806045,6.686380057120562,6.686380057120562
-284.9953530138401,100.36742711424719,6.685369055438343,6.685369055438343
-285.2157827639661,99.69639316379732,6.684266277829989,6.684266277829989
-285.4377747767443,99.02587412287701,6.6848558145599375,6.6848558145599375
-285.6581585871834,98.35482557081895,6.684454815247651,6.684454815247651
-285.87772375958866,97.68350616855167,6.683439501928129,6.683439501928129
-286.1005168469586,97.01325725916561,6.685762937680463,6.685762937680463
-286.3206947774137,96.34214179022257,6.685888459474196,6.685888459474196
-286.5401030844922,95.67077236156007,6.685371426741271,6.685371426741271
-286.7597989455778,94.99949537380544,6.684175640715329,6.684175640715329
-286.9821505689059,94.3291050719406,6.687159853701879,6.687159853701879
-287.2026574663521,93.65810110555844,6.688767232788584,6.688767232788584
-287.4220596927355,92.98672897844969,6.689225605797126,6.689225605797126
-287.6417608162782,92.31545570519488,6.68970930729168,6.68970930729168
-287.86203495669696,91.64437079616154,6.690788986019777,6.690788986019777
-288.0811594747139,90.97290908709948,6.6914343907364175,6.6914343907364175
-288.3000474964991,90.30136985041563,6.691766119692878,6.691766119692878
-288.51825910294997,89.62961174080277,6.6914746282955075,6.6914746282955075
-288.73301324851957,88.95674246273649,6.689475727617424,6.689475727617424
-288.95013675354943,88.28463010248757,6.689432170177141,6.689432170177141
-289.1664450786413,87.61225662029432,6.68831863174121,6.68831863174121
-289.3830906328376,86.93999181710659,6.687811653039568,6.687811653039568
-289.59904231292523,86.2675024476075,6.6881605733961695,6.6881605733961695
-289.8119721178305,85.59406751260342,6.6884209367503455,6.6884209367503455
-290.0226314376099,84.91981769593639,6.68393986966006,6.68393986966006
-290.24471297192,84.24953892493329,6.691333378019053,6.691333378019053
-290.4715100785895,83.58094006034506,6.706593659821608,6.706593659821608
-290.67769725599123,82.90526110704772,6.703290448447036,6.703290448447036
-290.88904910893496,82.2313388934458,6.7038835265923815,6.7038835265923815
-291.1008686506078,81.5575349673912,6.705416906055463,6.705416906055463
-291.3087300326142,80.88250310922082,6.705030894821212,6.705030894821212
-291.5180938235774,80.20792574047347,6.704222407044294,6.704222407044294
-291.7231762357974,79.53208589677969,6.699339230727434,6.699339230727434
-291.92299668736234,78.85466328677634,6.693783886267096,6.693783886267096
-292.12848336644925,78.17889375362259,6.694551277327226,6.694551277327226
-292.33238486415473,77.5026539348413,6.694579472695243,6.694579472695243
-292.53418136538903,76.8257877370895,6.692750882304419,6.692750882304419
-292.73507834288887,76.14865130167793,6.691637399186,6.691637399186
-292.9367229083125,75.47173399681088,6.692082487040335,6.692082487040335
-293.13665450069817,74.79430841711653,6.69234771219405,6.69234771219405
-293.3389883584283,74.11760012292478,6.693631720346605,6.693631720346605
-293.54037059752864,73.4406087056659,6.691992660080861,6.691992660080861
-293.73844021618504,72.76264046283109,6.692718505459868,6.692718505459868
-293.9350301523259,72.08422646647405,6.692516995131749,6.692516995131749
-294.1430383683729,71.4093744567592,6.705910128062038,6.705910128062038
-294.3399919816355,70.73107836423512,6.7052131570511255,6.7052131570511255
-294.5365810420059,70.0526815469194,6.704233588348893,6.704233588348893
-294.73075858291537,69.3735816499179,6.705371338189253,6.705371338189253
-294.9235845886153,68.69410915382156,6.705001793119953,6.705001793119953
-295.11158465228345,68.0132946783243,6.700399699006654,6.700399699006654
-295.3027443924938,67.33334897521227,6.70454536123086,6.70454536123086
-295.49317231237796,66.65319601476423,6.705647989912495,6.705647989912495
-295.6836010857751,65.97303969504561,6.7052678717543746,6.7052678717543746
-295.8746000469471,65.29304491260658,6.7078974310696315,6.7078974310696315
-296.0670271394266,64.61345422765547,6.708877336451525,6.708877336451525
-296.2607135957471,63.934220719841726,6.7077995666072585,6.7077995666072585
-296.449090163806,63.253490952751804,6.70875844610803,6.70875844610803
-296.63920745983216,62.57325149386632,6.711291649408856,6.711291649408856
-296.82901042007586,61.89292476869937,6.71394177565108,6.71394177565108
-297.01800741821137,61.21237355042,6.716294175279271,6.716294175279271
-297.204015753785,60.53099469454259,6.715775473237285,6.715775473237285
-297.39265591847146,59.85034421196781,6.718512105549582,6.718512105549582
-297.58102472765165,59.16961496473581,6.720306449901738,6.720306449901738
-297.76880994234426,58.48873134581329,6.723163803876467,6.723163803876467
-297.954280704119,57.80723031281926,6.728967699586979,6.728967699586979
-298.14132932559403,57.12613810096873,6.73061639180594,6.73061639180594
-298.32810562491545,56.444968057608456,6.731557236537854,6.731557236537854
-298.51620946973577,55.76417225002876,6.734174222336733,6.734174222336733
-298.70458165864227,55.08345945179694,6.738140570445443,6.738140570445443
-298.8885289114236,54.4015035484049,6.7379499431932155,6.7379499431932155
-299.0760098329231,53.72055139328806,6.740299634162845,6.740299634162845
-299.2689456006617,53.041168761472974,6.749166616987511,6.749166616987511
-299.45294624730116,52.35923059169265,6.748735062741188,6.748735062741188
-299.6404552068019,51.678270901809235,6.745766004095515,6.745766004095515
-299.8269532394415,50.997035801263266,6.746771962285171,6.746771962285171
-300.01433653749245,50.31605151026377,6.751004048102011,6.751004048102011
-300.1978505987149,49.63399296473662,6.750406608862807,6.750406608862807
-300.3808013702553,48.95178179556633,6.749808212022807,6.749808212022807
-300.56717130955246,48.2705229505398,6.753087291211764,6.753087291211764
-300.75360434578624,47.58928488579301,6.756578738036846,6.756578738036846
-300.93496547850293,46.90664612681803,6.755114737230082,6.755114737230082
-301.11659191913964,46.22408921392851,6.75393181458613,6.75393181458613
-301.29726148647103,45.54127490219999,6.754311953147508,6.754311953147508
-301.47823363647194,44.85854225764607,6.75435591098192,6.75435591098192
-301.6585577432008,44.1756386957953,6.752494942294589,6.752494942294589
-301.83831278928756,43.49258542594359,6.75054881027942,6.75054881027942
-302.01919524394555,42.8098289857423,6.75027677745987,6.75027677745987
-302.19902734140356,42.1267952769218,6.75034838874073,6.75034838874073
-302.3784754096748,41.44366072626515,6.748618245207799,6.748618245207799
-302.55808416572097,40.76056834053584,6.747222857293809,6.747222857293809
-302.73766116942073,40.07746680466568,6.746204460083744,6.746204460083744
-302.91716214459973,39.39434485127723,6.745532849596164,6.745532849596164
-303.0965435118825,38.711191287408944,6.74506378474847,6.74506378474847
-303.2760279259806,38.02806473190634,6.744621301346652,6.744621301346652
-303.4549061283278,37.34477926064635,6.74412107219597,6.74412107219597
-303.63380828990785,36.661499854210675,6.744338026469907,6.744338026469907
-303.81394327563527,35.978544909981004,6.743441255201399,6.743441255201399
-303.9926459702832,35.295214110773045,6.743729644682412,6.743729644682412
-304.17077302904113,34.611732403512654,6.74480007099835,6.74480007099835
-304.34875531322956,33.92821348968553,6.745714027054027,6.745714027054027
-304.5263842590616,33.244602949029634,6.746984696929826,6.746984696929826
-304.70378022104956,32.560932254677624,6.748413298512803,6.748413298512803
-304.88026145708204,31.87702380148955,6.749072775656112,6.749072775656112
-305.0571807274258,31.193229497689018,6.7504376659946725,6.7504376659946725
-305.2340624787305,30.509425022817958,6.751746188783311,6.751746188783311
-305.40939769421175,29.825225272696873,6.753990590577122,6.753990590577122
-305.58559325667306,29.14124752329171,6.756530073528202,6.756530073528202
-305.7616341489904,28.457226505107137,6.757864314101968,6.757864314101968
-305.9369785099767,27.773026457347818,6.7591617622755065,6.7591617622755065
-306.11224003256024,27.088805365382647,6.76058837893664,6.76058837893664
-306.28660887028445,26.404355279805245,6.761225038771847,6.761225038771847
-306.4615351471309,25.72004821016494,6.762475055633817,6.762475055633817
-306.63655530388587,25.035764970191824,6.763652275270323,6.763652275270323
-306.81148683774256,24.351458957497226,6.764776577142336,6.764776577142336
-306.9854658370732,23.666909424954042,6.764870981140253,6.764870981140253
-307.16029053905777,22.98257549459744,6.765398290162276,6.765398290162276
-307.3351783250769,22.29825759461862,6.76539850909014,6.76539850909014
-307.5973848742333,21.274479021459406,6.764454829590595,6.764454829590595
-307.77204413634274,20.5901035299387,6.763346935913607,6.763346935913607
-307.9462927650441,19.905623718886986,6.762092747294419,6.762092747294419
-308.12140710262975,19.221366906915456,6.759823596127441,6.759823596127441
-308.296461183765,18.537094916571217,6.757548014755569,6.757548014755569
-308.47181647786965,17.852899741630033,6.755327193039744,6.755327193039744
-308.6462100854818,17.168456352644217,6.754266972429334,6.754266972429334
-308.8216811790636,16.484289758674073,6.752737944969161,6.752737944969161
-308.99807384932507,15.800359713201626,6.751067434983743,6.751067434983743
-309.1749297939865,15.116548843834607,6.749823560572132,6.749823560572132
-309.35187349677676,14.432760064414566,6.749020056577164,6.749020056577164
-309.5287145121807,13.748944524132131,6.7486677461709865,6.7486677461709865
-309.7068787570222,13.06547302580832,6.747530689000588,6.747530689000588
-309.8853489709874,12.382081300642781,6.746469177758784,6.746469177758784
-310.06435881017603,11.698831347867316,6.745219979442364,6.745219979442364
-310.2425001339691,11.015352614012082,6.744288634308521,6.744288634308521
-310.4226155034062,10.332394446036272,6.744605262158525,6.744605262158525
-310.60379509891254,9.649717191041145,6.743516465181792,6.743516465181792
-310.783506606488,8.966652791326162,6.741548908563906,6.741548908563906
-310.9624046628011,8.283372208307393,6.740724745915798,6.740724745915798
-311.14476528637186,7.601009608070065,6.739604606812831,6.739604606812831
-311.32682695977314,6.918567656548907,6.737819171415826,6.737819171415826
-311.50927907118586,6.236232028048186,6.735421384254223,6.735421384254223
-311.69127082423773,5.553769614513465,6.734181603818036,6.734181603818036
-311.8757314894457,4.871971408256707,6.734631699748313,6.734631699748313
-312.0605058823588,4.190258918971805,6.732687879569735,6.732687879569735
-312.2452878300304,3.5085481548537367,6.731021281993719,6.731021281993719
-312.43112780375026,2.8271256596926033,6.729183070648509,6.729183070648509
-312.61670132888867,2.145643024231573,6.7245720516921645,6.7245720516921645
-312.802600582286,1.4642405737684767,6.722336020472609,6.722336020472609
-312.98864339778913,0.7828701665372007,6.71984565929506,6.71984565929506
-313.1798576663701,0.10294199108440738,6.722490574267408,6.722490574267408
-313.368852238363,-0.5776052957854295,6.720476820810215,6.720476820810215
-313.55719998906596,-1.2583349634434422,6.717369447447341,6.717369447447341
-313.745036976078,-1.939209638549707,6.71539187011057,6.71539187011057
-313.93587590539914,-2.6192516720151673,6.715245766590482,6.715245766590482
-314.1249469654982,-3.2997845053049475,6.713553427707535,6.713553427707535
-314.4075869339169,-4.318107802427775,6.7135732981693375,6.7135732981693375
-314.59815727715517,-4.9982217225255265,6.71117334701776,6.71117334701776
-314.78907407772897,-5.678241536727388,6.70977966789612,6.70977966789612
-314.98168707789375,-6.357776240477872,6.706757217601536,6.706757217601536
-315.1749033717281,-7.037139938264437,6.704009460472252,6.704009460472252
-315.36686789340865,-7.716866822525054,6.7025506476967,6.7025506476967
-315.5633231328968,-8.395302294067797,6.704844521657531,6.704844521657531
-315.757155885775,-9.074495161398527,6.704136683050529,6.704136683050529
-315.95231853910474,-9.753305656178059,6.701946050399933,6.701946050399933
-316.1471499323521,-10.432213873171893,6.700671961343003,6.700671961343003
-316.3460644186327,-11.109926391845562,6.704533758829044,6.704533758829044
-316.54128747844857,-11.78872324131632,6.7038363190816215,6.7038363190816215
-316.7371849773464,-12.467325013012628,6.7035211938577675,6.7035211938577675
-316.9342070955825,-13.145601606064215,6.703820266301115,6.703820266301115
-317.1313027719352,-13.823856248100544,6.703651743648868,6.703651743648868
-317.32814932472115,-14.502185985101566,6.704027808118793,6.704027808118793
-317.52748519184195,-15.179780624217141,6.702518871120791,6.702518871120791
-317.72868837618205,-15.85682455702251,6.700093061904422,6.700093061904422
-317.9273657275471,-16.534618697775542,6.700488520555092,6.700488520555092
-318.12681238549976,-17.212185940856486,6.70076192021392,6.70076192021392
-318.3267426578884,-17.889611520918493,6.700845975027735,6.700845975027735
-318.5294071893227,-18.566205564318405,6.705796086246088,6.705796086246088
-318.7299223112707,-19.24345662576905,6.706734536572284,6.706734536572284
-318.9317193503923,-19.920327694127046,6.706992949079237,6.706992949079237
-319.1334694630566,-20.597213565403386,6.708293489942202,6.708293489942202
-319.3392613214691,-21.27287468575674,6.710299151261488,6.710299151261488
-319.5463115911712,-21.94815509047547,6.708816242942365,6.708816242942365
-319.74961720446527,-22.62457534811832,6.709963988604265,6.709963988604265
-319.95408989936936,-23.30064169564718,6.711461321366112,6.711461321366112
-320.1586557603839,-23.976680211637714,6.712783607629576,6.712783607629576
-320.3640497921069,-24.6524671951396,6.714113063421634,6.714113063421634
-320.5703100260907,-25.327989465628917,6.716078708358397,6.716078708358397
-320.77716751595904,-26.00332719465441,6.718563457439451,6.718563457439451
-320.983855363396,-26.67871931934637,6.720194325701572,6.720194325701572
-321.19150875603884,-27.353814157299965,6.721997653303831,6.721997653303831
-321.4000262911719,-28.028640261916635,6.724838815138963,6.724838815138963
-321.608421789917,-28.70349788735461,6.728922590765825,6.728922590765825
-321.92010777580504,-29.713312413537835,6.729792551358102,6.729792551358102
-322.12998933043775,-30.387718723135784,6.730006768254842,6.730006768254842
-322.3418219114002,-31.061514741016182,6.732005214435807,6.732005214435807
-322.553988424221,-31.735202811665943,6.7342813841700115,6.7342813841700115
-322.7673731471291,-32.40850483201899,6.737180137912166,6.737180137912166
-322.98098544259193,-33.08173674673865,6.73923343499947,6.73923343499947
-323.1958513557822,-33.754572888070236,6.740577904230865,6.740577904230865
-323.4112699326338,-34.42722542483871,6.743437728716505,6.743437728716505
-323.627936720153,-35.09947236382695,6.7472701322141395,6.7472701322141395
-323.84309713323626,-35.77221226965388,6.750009408518354,6.750009408518354
-324.0606463690717,-36.44418257187781,6.750669236626456,6.750669236626456
-324.27972043617785,-37.11565866438508,6.751044352804218,6.751044352804218
-324.49733749199777,-37.7875991746126,6.755199838501411,6.755199838501411
-324.71427418582016,-38.459769509851895,6.75690508865312,6.75690508865312
-324.93173664983186,-39.131768819344614,6.758910193722716,6.758910193722716
-325.14644387291844,-39.80464113332924,6.763472308932754,6.763472308932754
-325.363348065085,-40.47681692680121,6.76558980726856,6.76558980726856
-325.582316520458,-41.14833245380821,6.7664357022351815,6.7664357022351815
-325.80156197184135,-41.819753446698094,6.767902517346918,6.767902517346918
-326.0200086924908,-42.49143418838129,6.767571077648556,6.767571077648556
-326.2385035888134,-43.16309856948256,6.766639303465788,6.766639303465788
-326.4593681924001,-43.83399106495066,6.767406666157299,6.767406666157299
-326.68008258378876,-44.50493249916921,6.767056512223368,6.767056512223368
-326.90203294656754,-45.175465301189945,6.768526700026534,6.768526700026534
-327.12774152649854,-45.84473730723912,6.767662039254098,6.767662039254098
-327.3523329038675,-46.514383330913134,6.764828383660241,6.764828383660241
-327.57474131458616,-47.18476659573443,6.765213023992089,6.765213023992089
-327.7984987624112,-47.8546982026007,6.765623183157014,6.765623183157014
-328.0227042261053,-48.52448055345274,6.766198553690836,6.766198553690836
-328.24595757217185,-49.194581025855435,6.766508349644672,6.766508349644672
-328.47014482225336,-49.86437040402383,6.766769052506,6.766769052506
-328.6929027924051,-50.53463267712452,6.765348876935732,6.765348876935732
-328.9164395202757,-51.204636489394275,6.763931921172838,6.763931921172838
-329.1399296637553,-51.87465668142394,6.764793702342808,6.764793702342808
-329.47442163041046,-52.877145588191816,6.7654419337229355,6.7654419337229355
-329.69851778655965,-53.54696365337239,6.764198412860205,6.764198412860205
-329.9230915499119,-54.21662221420111,6.763218765662384,6.763218765662384
-330.14882229091756,-54.885890365126976,6.761579805145966,6.761579805145966
-330.3743671211289,-55.555223424621346,6.760761636486423,6.760761636486423
-330.59821999641247,-56.22511780631565,6.758211715215779,6.758211715215779
-330.82292466406676,-56.89473678485094,6.757553315727394,6.757553315727394
-331.04924530704625,-57.56380273684657,6.756178075900744,6.756178075900744
-331.2795896107493,-58.23147585063051,6.7504172877108815,6.7504172877108815
-331.50560158687256,-58.900644653985225,6.748171647663766,6.748171647663766
-331.73163148178764,-59.56981408105736,6.746973877315671,6.746973877315671
-331.9577419983069,-60.23895694101847,6.746019671787714,6.746019671787714
-332.18586227657426,-60.90740691135849,6.743253149555761,6.743253149555761
-332.4137084344384,-61.57593879604837,6.738039079110857,6.738039079110857
-332.64046825384503,-62.244862623650526,6.737331967362765,6.737331967362765
-332.86779249356357,-62.9135921119028,6.736388500195106,6.736388500195106
-333.0964808356654,-63.581854640145025,6.734491242109424,6.734491242109424
-333.3252080491068,-64.25010608381002,6.7348479548587195,6.7348479548587195
-333.5523754439271,-64.91889024928373,6.734772753865593,6.734772753865593
-333.78020597246,-65.5874490653451,6.734787911421052,6.734787911421052
-334.00726887550263,-66.25626725494115,6.735263288797518,6.735263288797518
-334.2310678993415,-66.9261854694649,6.734642387859625,6.734642387859625
-334.45852311923875,-67.5948713420787,6.735148541558854,6.735148541558854
-334.6861400885869,-68.26350239839394,6.735255625503913,6.735255625503913
-334.91321226216303,-68.93231840035332,6.734753288763106,6.734753288763106
-335.1404110749712,-69.60109108550941,6.7352044849239165,6.7352044849239165
-335.3670617986362,-70.27004951588879,6.73603380705244,6.73603380705244
-335.59459959408605,-70.93870745314274,6.735839089473344,6.735839089473344
-335.8221232106551,-71.60737011381632,6.735746297914848,6.735746297914848
-336.0496539613344,-72.27603034639577,6.73563833858555,6.73563833858555
-336.2776165605245,-72.94454330137185,6.735041573141946,6.735041573141946
-336.5057598087936,-73.61299415367469,6.73484228793375,6.73484228793375
-336.735175699923,-74.28100792859367,6.736430595454323,6.736430595454323
